time,thermal
0.02530503273010254,38506
2.1141700744628906,39340
4.230915069580078,39928
6.317841053009033,40517
8.433804035186768,40566
10.543062925338745,40714
12.646842002868652,40861
14.763438940048218,40910
16.886982917785645,41057
19.012707948684692,41204
21.130897760391235,41302
23.249500036239624,41352
25.37152886390686,41401
27.494529962539673,41548
29.616554021835327,41548
31.725385904312134,41646
33.84619498252869,41744
35.969305992126465,41842
38.08205580711365,41891
40.20056700706482,41940
42.31718707084656,41940
44.42820692062378,42088
46.54748892784119,42088
48.669018030166626,42088
50.76995897293091,42186
52.89414596557617,42235
55.01289701461792,42284
57.134132862091064,42235
59.25083589553833,42578
61.3518807888031,42529
63.46367311477661,42578
65.59076809883118,42480
67.69896292686462,42578
69.80977511405945,42627
71.92364406585693,42578
74.03958702087402,42775
76.12870001792908,42824
78.23000907897949,42726
80.33574485778809,42676
82.43305802345276,43069
84.55684804916382,43216
86.6769049167633,43364
88.79735994338989,43511
90.91521406173706,43560
93.01172399520874,43658
95.12754082679749,43560
97.2539529800415,43658
99.37641906738281,43609
101.49267888069153,44198
103.59682083129883,43903
105.72276902198792,43756
107.85805487632751,43903
110.0091917514801,43756
112.13816499710083,44001
114.25913691520691,44051
116.38266491889954,44149
118.50716304779053,44443
120.59582495689392,44639
122.70759177207947,45081
124.82085704803467,45179
126.95331192016602,45032
129.06459307670593,44885
131.1795928478241,44738
133.34614396095276,44787
135.45201778411865,44689
137.56311106681824,44738
139.65540981292725,45179
141.74393582344055,45425
143.8323278427124,45523
145.93130803108215,45719
148.05663776397705,45572
150.17837405204773,45474
152.30805587768555,45474
154.43220496177673,45277
156.53468585014343,45572
158.63694882392883,45179
160.74544405937195,45425
162.83687806129456,45523
164.93764281272888,46063
167.0928990840912,45817
169.18919706344604,45621
171.29516196250916,45523
173.42412900924683,45425
175.54479002952576,45228
177.6774308681488,45130
179.78944396972656,45081
181.88994884490967,45376
183.9996519088745,45277
186.10349106788635,45081
188.2079679965973,45179
190.34025597572327,45081
192.45436000823975,45179
194.60082507133484,45130
196.70740699768066,45425
198.81294798851013,45228
200.93201398849487,45081
203.08865404129028,46651
205.1930649280548,47044
207.3304569721222,46799
209.45615792274475,46504
211.55398797988892,46602
213.65558385849,46112
215.74611806869507,46013
217.85257697105408,46063
219.97720098495483,46013
222.08619594573975,46210
224.2117259502411,45915
226.34870290756226,45817
228.49546313285828,45866
230.60049104690552,45866
232.7242181301117,45866
234.85732293128967,45719
236.96930289268494,45768
239.09518098831177,45719
241.21201610565186,45572
243.3615710735321,45621
245.47712993621826,45768
247.57966995239258,45670
249.67341208457947,45670
251.7741138935089,45768
253.8894808292389,45670
256.01469588279724,45572
258.14065289497375,45719
260.25858092308044,45670
262.3716039657593,45817
264.490345954895,45866
266.5984618663788,46063
268.6995029449463,45964
270.8042719364166,45719
272.91653394699097,46112
275.01775002479553,45866
277.13995480537415,46161
279.274151802063,45964
281.4094798564911,46161
283.5672838687897,46308
285.6671619415283,46651
287.75766587257385,46897
289.85269689559937,46995
291.9405870437622,47191
294.0500268936157,46701
296.160502910614,46504
298.27146196365356,46357
300.41850996017456,46259
302.55774784088135,46553
304.67604804039,46357
306.7775478363037,46701
308.89773893356323,46259
311.01849389076233,46357
313.1319909095764,46259
315.2460961341858,46308
317.3637659549713,46455
319.4734320640564,46308
321.6005628108978,46799
323.7103111743927,46455
325.8490300178528,46357
327.9769730567932,46357
330.0970289707184,46357
332.22158575057983,46553
334.32748579978943,46455
336.4310178756714,46799
338.52378392219543,46455
340.63591599464417,46651
342.74349999427795,47044
344.8487968444824,47240
346.9473888874054,47044
349.0558319091797,46799
351.20094203948975,46799
353.30895495414734,46602
355.42267298698425,46553
357.5429439544678,46602
359.65189695358276,46651
361.7581298351288,46799
363.88619208335876,46799
366.00868487358093,46602
368.13806676864624,46602
370.2488389015198,46553
372.3799819946289,46602
374.49633717536926,46553
376.6093599796295,46848
378.7153329849243,46701
380.8368880748749,46602
382.940988779068,46701
385.05326414108276,46651
387.1832549571991,46651
389.2840418815613,46602
391.4090099334717,46602
393.52778482437134,46848
395.62992095947266,46602
397.7426941394806,46701
399.8507161140442,46651
401.9672439098358,46799
404.0782539844513,46995
406.17745089530945,47142
408.2740499973297,47486
410.3501570224762,47780
412.45365810394287,48075
414.54932713508606,47829
416.66015887260437,47927
418.77470684051514,47584
420.8804769515991,47437
422.9921760559082,47584
425.0884289741516,47437
427.212317943573,47437
429.3315818309784,47437
431.44827795028687,47535
433.5349369049072,47240
435.6378560066223,47191
437.74950194358826,47388
439.8604850769043,47191
441.9678189754486,47289
444.0931580066681,47240
446.2198898792267,47240
448.3747057914734,47240
450.470951795578,47338
452.5841369628906,47486
454.70180082321167,47289
456.7986319065094,47584
458.93901205062866,47486
461.053102016449,47289
463.18364000320435,47388
465.3054440021515,47388
467.40831303596497,47829
469.50261402130127,48026
471.58530592918396,48222
473.67823004722595,48320
475.7804777622223,48271
477.8848309516907,48124
479.99136090278625,48075
482.0907440185547,47927
484.2097451686859,47633
486.3643717765808,47927
488.5010437965393,47829
490.60553216934204,47633
492.7184889316559,47682
494.8350479602814,47584
496.9357008934021,47682
499.0661470890045,47584
501.1846489906311,47535
503.3588378429413,47584
505.46678709983826,47633
507.5770790576935,47486
509.678405046463,47584
511.7691969871521,47878
513.8801429271698,47976
515.995393037796,47731
518.1259911060333,47878
520.2448151111603,47829
522.3681998252869,47731
524.4703447818756,47682
526.5785000324249,47780
528.695876121521,47633
530.8028168678284,47780
532.9066729545593,48075
535.0054588317871,47976
537.1202509403229,48124
539.2154941558838,48173
541.3403208255768,47878
543.5031089782715,47878
545.6178600788116,47829
547.7421870231628,47731
549.8486649990082,47731
551.964124917984,47976
554.0829610824585,48124
556.1773209571838,48075
558.2987809181213,48124
560.4017510414124,48075
562.5156629085541,48222
564.6332657337189,47976
566.7416739463806,48173
568.8528690338135,47976
570.9700479507446,47976
573.0694079399109,47878
575.1868619918823,47976
577.3071961402893,48124
579.3875160217285,48173
581.5018570423126,48026
583.6183800697327,47927
585.7177109718323,47829
587.8230650424957,48075
589.9141480922699,47927
592.024111032486,48026
594.1454310417175,48026
596.2889649868011,48173
598.4661240577698,47878
600.5851879119873,47927
602.6992540359497,47976
604.8139188289642,47878
606.9530217647552,47976
609.0540237426758,48173
611.1763970851898,47780
613.2958359718323,47878
615.4054808616638,47829
617.501531124115,48075
619.6193718910217,47878
621.7154109477997,48173
623.816388130188,47927
625.9197299480438,48026
628.0411009788513,47878
630.1806020736694,47927
632.2937309741974,47976
634.4161970615387,48124
636.5265209674835,48418
638.6147079467773,48320
640.7127170562744,48124
642.8294608592987,48026
644.9357109069824,48124
647.075001001358,48026
649.187402009964,48075
651.3188719749451,48026
653.4774489402771,48075
655.5909647941589,48124
657.6934368610382,48075
659.7983410358429,48026
661.9280869960785,47976
664.034539937973,48075
666.1484799385071,48124
668.239560842514,48467
670.3288838863373,48663
672.4222319126129,49105
674.5209560394287,49252
676.6058888435364,49449
678.7151489257812,49007
680.8275790214539,48713
682.9348740577698,48811
685.0447018146515,48565
687.1816711425781,48614
689.3066239356995,48565
691.4062268733978,48516
693.5234427452087,48565
695.6507549285889,48958
697.8013360500336,49105
699.8918468952179,49547
701.9789779186249,49645
704.0925269126892,49694
706.212926864624,49301
708.3311929702759,49154
710.5112569332123,49056
712.6548399925232,49007
714.7683789730072,48860
716.900673866272,49007
719.0142540931702,48860
721.1409661769867,48958
723.2250800132751,49154
725.3357400894165,49350
727.4287850856781,49400
729.5423438549042,49498
731.665195941925,49056
733.759684085846,49007
735.8924798965454,48811
738.0172011852264,49056
740.1391479969025,48713
742.25940990448,48811
744.3636128902435,48811
746.5155489444733,49154
748.6075377464294,48909
750.7072088718414,49203
752.8272130489349,49350
754.935140132904,49596
757.0448849201202,49841
759.1606450080872,49694
761.3172688484192,49449
763.4711420536041,49400
765.5808119773865,49203
767.6832077503204,49350
769.7829849720001,49105
771.8930230140686,49252
774.0183169841766,49007
776.1251068115234,48958
778.2404129505157,48958
780.3432381153107,48860
782.4456071853638,48958
784.5447809696198,49007
786.6450049877167,49301
788.7346940040588,49498
790.8275308609009,49792
792.9261491298676,49792
795.0175039768219,49939
797.1151559352875,49694
799.2186329364777,49645
801.3312768936157,49301
803.4568178653717,49301
805.5881640911102,49301
807.7091250419617,49449
809.8279950618744,49252
811.9433920383453,49449
814.0532128810883,49449
816.1590309143066,49252
818.2567839622498,49203
820.3661711215973,49154
822.4788639545441,49105
824.5946469306946,48909
826.7084028720856,49350
828.821485042572,49350
830.9338619709015,49203
833.0433750152588,49400
835.166032075882,49301
837.2997391223907,49203
839.4294240474701,49203
841.5483388900757,49154
843.6670320034027,49105
845.7744019031525,48909
847.8826019763947,49105
850.0025131702423,48958
852.1210699081421,48860
854.223475933075,48663
856.3458368778229,48565
858.466912984848,48516
860.6021659374237,48418
862.7202079296112,48516
864.8323781490326,48418
866.9373888969421,48762
913.3044011592865,51510
915.3912189006805,51559
