time,thermal
393.9740512371063,55043
396.1026260852814,54994
398.2456970214844,54994
400.36691308021545,54994
402.48871088027954,54945
404.60420513153076,54945
406.71108412742615,55288
408.8364269733429,55043
410.9732069969177,54945
413.09602785110474,54994
415.20846486091614,55141
417.3367609977722,54994
419.43785405158997,55436
421.54677987098694,55583
423.6459159851074,55877
425.7405369281769,56024
427.84943103790283,55926
429.9944038391113,56074
432.1195430755615,55681
434.2204518318176,55485
436.3342490196228,55387
438.45061111450195,55387
440.5958659648895,55337
442.71608710289,55387
444.8361539840698,55288
446.9717698097229,55239
449.1057319641113,55141
451.2222490310669,55092
453.3222439289093,55092
455.42885994911194,55092
457.5447008609772,55141
459.66797494888306,55288
461.7672510147095,55141
463.9184830188751,55337
466.03055906295776,55288
468.13784408569336,55337
470.2401659488678,55436
472.33514499664307,55337
474.43758893013,55436
476.55989623069763,55534
478.66116213798523,55387
480.7737560272217,55288
482.8800599575043,55436
484.98400497436523,55583
487.0985379219055,55534
489.21930289268494,55534
491.36045694351196,55632
493.4878640174866,55387
495.60422682762146,55485
497.71655106544495,55436
499.8334310054779,55337
501.9458119869232,55337
504.05432510375977,55534
506.1642780303955,55632
508.264132976532,55681
510.3684937953949,55534
512.4817869663239,55681
514.582436800003,55534
516.6740369796753,55730
518.7748720645905,55583
520.8982150554657,55387
523.007875919342,55534
525.1176710128784,55436
527.2262690067291,55534
529.3363621234894,55681
531.4558570384979,55632
533.5660660266876,55632
535.6920909881592,55534
537.8092160224915,55436
539.9088158607483,55436
542.0303719043732,55485
544.1490161418915,55436
546.3535900115967,55485
548.445200920105,55387
550.5573499202728,55387
552.6732249259949,55288
554.79882979393,55239
556.9204180240631,55436
559.0347180366516,55337
561.1456210613251,55288
563.3919060230255,55436
565.509349822998,55288
