time,thermal
395.6722900867462,50381
397.7754261493683,50479
399.9046468734741,50528
402.0323247909546,50528
404.15165400505066,50528
406.2495210170746,50430
408.36449003219604,50528
410.4611887931824,50528
412.577623128891,50970
414.73613810539246,51215
416.85829615592957,51461
418.97499895095825,51608
421.0844089984894,51608
423.19091510772705,51412
425.3112120628357,51264
427.4333918094635,51068
429.5375249385834,51068
431.62543392181396,51363
433.7187898159027,51264
435.8403310775757,51068
437.96161103248596,51019
440.0780429840088,51019
442.1838309764862,51313
444.3068549633026,51068
446.4466280937195,51117
448.56301403045654,51117
450.6703932285309,51019
452.7827579975128,51215
454.8821220397949,51215
456.98101782798767,51363
459.1070148944855,51264
461.220666885376,51313
463.33642506599426,51313
465.4335870742798,51215
467.5285770893097,51363
469.62193417549133,51215
471.71212005615234,51510
473.8038101196289,51412
475.87770795822144,51706
477.9677131175995,51853
480.066330909729,52246
482.17964005470276,52344
484.27550292015076,52197
486.381774187088,51951
488.494521856308,51853
490.6065468788147,51755
492.7352089881897,51559
494.87200903892517,51706
496.9859960079193,51608
499.1023459434509,51608
501.2030510902405,51510
503.30569195747375,51559
505.4444348812103,51608
507.5608608722687,51510
509.68088603019714,51510
511.79900193214417,51853
513.9269390106201,51608
516.02681183815,51706
518.1344351768494,51804
520.2357089519501,51951
522.363116979599,51902
524.498829126358,51755
526.5943059921265,52295
528.6906781196594,51902
530.799544095993,51804
532.907683134079,51951
535.0216021537781,51902
537.1289291381836,51804
539.2301349639893,52050
541.3376500606537,52050
543.480630159378,52197
545.5906929969788,52148
547.6931829452515,52246
549.8042178153992,52148
551.9154989719391,52197
554.0414669513702,51951
556.1577961444855,51902
558.283438205719,52000
560.4089300632477,52000
562.5183529853821,52344
564.6102521419525,52246
566.7020969390869,52295
568.8098881244659,52295
570.9314339160919,52197
573.0700349807739,52344
575.1778581142426,52148
577.2793169021606,52442
579.4195740222931,52393
581.5606029033661,52295
583.6621050834656,52442
585.7598521709442,52393
587.8827011585236,52442
589.9875330924988,52295
592.1084020137787,52197
594.1985950469971,52295
596.3095450401306,52197
598.4544019699097,52295
600.5650408267975,52099
602.6885509490967,52246
604.8093221187592,52197
606.9422180652618,52442
609.0479979515076,52246
611.1549708843231,52295
613.2758269309998,52295
615.3732070922852,52148
617.5063869953156,52295
619.6137449741364,52295
621.7183029651642,52540
623.8309681415558,52344
625.9438500404358,52344
628.061341047287,52344
630.1793620586395,52344
632.2905809879303,52246
634.3996419906616,52295
636.5163431167603,52295
638.6269488334656,52344
640.7498650550842,52197
642.8728189468384,52491
644.9686751365662,52540
647.066792011261,52638
649.2024478912354,52687
651.3185939788818,52442
653.455335855484,52589
655.573037147522,52442
657.7202730178833,52589
659.8297758102417,52589
661.9502289295197,52737
664.0605487823486,52638
666.1776449680328,52589
668.2892849445343,52687
670.4158129692078,52540
672.5580410957336,52687
674.664351940155,52982
676.7515451908112,53227
678.8533260822296,53571
680.9470629692078,53718
683.0464441776276,53718
685.1469728946686,53571
687.2693059444427,53522
689.3956069946289,53375
691.4897248744965,53424
693.6223640441895,53227
695.7380259037018,53227
697.8815939426422,53276
699.9896788597107,53129
702.1242859363556,53129
704.2263829708099,53522
706.321161031723,53718
708.4147100448608,53963
710.5184230804443,54111
712.6272578239441,53914
714.7299430370331,53816
716.8528089523315,53718
718.9691710472107,53571
721.0898349285126,53375
723.1947400569916,53473
725.3073630332947,53473
727.4165749549866,53473
729.5274019241333,53767
731.6218209266663,53914
733.7130980491638,54062
735.8052260875702,54209
737.910318851471,54454
740.0152430534363,54258
742.1312201023102,54160
744.2338230609894,53963
746.3622767925262,53865
748.5431780815125,53767
750.6667861938477,53669
752.7917740345001,53718
754.9162209033966,53718
757.0055899620056,53865
759.1043698787689,54111
761.1969239711761,54307
763.2930340766907,54454
765.4102640151978,54650
767.5307221412659,54405
769.644926071167,54405
771.7721328735352,54356
773.8726148605347,54405
775.9683980941772,54209
778.0802309513092,54012
780.1874029636383,53963
782.3242499828339,53914
784.4423739910126,53963
786.5814669132233,54012
788.6718349456787,53816
790.7756500244141,53718
792.875449180603,54062
794.9718821048737,54258
797.0556130409241,54454
799.1397750377655,54650
801.2422358989716,54847
803.3313539028168,54896
805.4395778179169,54650
807.5773329734802,54356
809.696573972702,54209
811.8155109882355,54160
813.9392368793488,54258
816.077211856842,54062
818.2069280147552,54356
820.3406569957733,54160
822.448664188385,54307
824.5746691226959,54258
826.6983189582825,54062
828.8332879543304,54111
830.9306540489197,53963
833.0356070995331,54012
835.1470611095428,54209
837.259446144104,54552
839.3644490242004,54307
841.4676909446716,54209
843.5583958625793,54160
845.6728219985962,54111
847.7977359294891,54160
849.9117419719696,54111
852.0349309444427,53963
854.1633138656616,53914
856.275377035141,53865
858.4282031059265,53718
860.5422048568726,53620
862.6466770172119,53522
864.7659220695496,53325
866.8755989074707,53424
869.0116732120514,53276
871.1077239513397,53375
873.2499539852142,53129
875.3679399490356,53227
877.4836540222168,53178
879.6010119915009,53276
881.687597990036,53375
883.787385225296,53276
885.9020512104034,53178
888.0075941085815,53375
890.1180338859558,53227
892.2417271137238,53178
894.3397991657257,53227
896.4459221363068,53178
898.5712361335754,53276
900.6881060600281,53325
902.8405649662018,53178
904.9595029354095,53227
907.059935092926,53178
909.1542949676514,53473
911.2837991714478,53178
913.4041259288788,53473
915.4926369190216,53620
917.5820109844208,53963
919.6866939067841,54062
921.7766511440277,54307
923.8645691871643,54503
925.9488739967346,54405
928.0521779060364,54209
930.1652731895447,54062
932.2824549674988,53914
934.404953956604,53816
936.5404899120331,53914
938.6457080841064,53767
940.7494888305664,53571
942.8691918849945,53620
945.0079569816589,53522
947.1119120121002,53620
949.2129521369934,53473
951.3264529705048,53424
953.4405300617218,53620
955.5355370044708,53963
957.6271469593048,54209
959.7114088535309,54356
961.7992148399353,54503
963.8790249824524,54650
965.9735670089722,54454
968.0772070884705,54307
970.1944799423218,54111
972.3045902252197,54012
974.4149250984192,53963
976.5454888343811,53963
978.6594371795654,53816
980.8051369190216,53816
982.9142489433289,53669
985.0263340473175,53767
987.1329669952393,53865
989.2403888702393,53767
991.3431150913239,53914
993.4432709217072,54160
995.5319230556488,54405
997.6174349784851,54650
999.7068328857422,54700
1001.7944178581238,54847
1003.879086971283,54650
1006.0105559825897,54405
1008.1172049045563,54307
1010.2121448516846,54209
1012.3222620487213,54111
1014.4459209442139,54012
1016.5763959884644,54552
1018.6834499835968,54307
1020.790333032608,54356
1022.916750907898,54307
1025.025454044342,54307
1027.1460690498352,54503
1029.2515997886658,54454
1031.35857796669,54356
1033.472472190857,54356
1035.5879518985748,54307
1037.7259299755096,54650
1039.8303220272064,54503
1041.9463520050049,54749
1044.0664319992065,54601
1046.1704041957855,54503
1048.2856588363647,54503
1050.3826079368591,54700
1052.493940114975,54798
1054.5880761146545,54847
1056.7002701759338,54896
1058.8102028369904,54700
1060.902750968933,54798
1063.0160188674927,54601
1065.1404161453247,54749
1067.24933719635,54552
1069.3562078475952,54601
1071.4978618621826,54798
1073.665738105774,54847
1075.8015050888062,54749
1077.9195652008057,54847
1080.0407779216766,54650
1082.1581599712372,54749
1084.2885608673096,54700
1086.4495980739594,54503
1088.598955154419,54650
1090.7039670944214,54503
1092.8189389705658,54552
1094.9527502059937,54552
1097.064654827118,54700
1099.1732318401337,54454
1101.2806220054626,54601
1103.3851761817932,54798
1105.4992439746857,54650
1107.6185870170593,54749
1109.7377181053162,55141
1111.8506441116333,55485
1113.9613571166992,55583
1116.0841360092163,55387
1118.2060458660126,55288
1120.3578372001648,55239
1122.488776922226,55239
1124.6160390377045,55043
1126.7342789173126,55337
1128.8371679782867,55239
1130.9590158462524,55141
1133.0609438419342,55190
1135.1933410167694,55288
1137.317312002182,55583
1139.4107789993286,55632
1141.5272359848022,55926
1143.6452560424805,56123
1145.7474927902222,56270
1147.8526301383972,56368
1149.9767508506775,56074
1152.089812040329,56270
1154.206034898758,55779
1156.4055910110474,55975
1158.6340160369873,55877
1160.7460260391235,55632
1162.8581221103668,55779
1164.9777641296387,55877
1167.1059739589691,56074
1169.2170310020447,55926
1171.3311550617218,55681
1173.4389669895172,55485
1175.5684909820557,55436
1177.6865820884705,55436
1179.795462846756,55387
1181.896632194519,55583
1183.9931771755219,55288
1186.111904144287,55239
1188.2056550979614,55239
1190.3195650577545,55190
1192.4517340660095,55190
1194.5846059322357,55337
1196.6983239650726,55141
1198.7841999530792,55190
1200.8869190216064,55239
1202.9902138710022,55288
1205.0950977802277,55387
1207.2157471179962,55288
1209.3346178531647,55337
1211.483383178711,55387
1213.6456639766693,55288
1215.7507798671722,55239
1217.8633148670197,55337
1219.9675080776215,55387
1222.067834854126,55436
1224.1685938835144,55337
1226.2885859012604,55190
1228.4127118587494,55337
1230.5178740024567,55190
1232.6348979473114,55239
1234.7470490932465,55288
1236.8608467578888,55387
1238.9695129394531,55387
1241.063844203949,55485
1243.172914981842,55436
1245.2876629829407,55436
1247.4011540412903,55288
1249.5253880023956,55485
1251.6652359962463,55141
1253.7843980789185,55141
1255.905874967575,55092
1258.0257830619812,55141
1260.1241250038147,54945
1262.2530450820923,54994
1264.3665568828583,54798
1266.4774091243744,54896
1268.6020040512085,54798
1270.7341339588165,54896
1272.8569569587708,54945
1274.962683916092,54945
1277.0638279914856,54945
1279.1840589046478,54012
